,customer_ID,frequency_score,spending_score
2988,15736.0,106,356.78
2989,15737.0,81,328.68
2990,15739.0,8,20.19
2991,15740.0,9,22.25
2992,15741.0,12,48.44
2993,15742.0,41,145.17
2994,15743.0,88,412.18
2995,15744.0,3,0.8699999999999999
2996,15745.0,65,277.59
2997,15746.0,29,41.83
2998,15747.0,221,528.32
2999,15748.0,37,134.01
3000,15749.0,15,46.24
3001,15751.0,134,675.53
3002,15753.0,1,0.55
3003,15754.0,135,491.75
3004,15756.0,192,475.63
3005,15757.0,193,710.52
3006,15758.0,9,39.85
3007,15759.0,20,92.74000000000001
3008,15761.0,5,36.45
3009,15762.0,37,148.07
3010,15763.0,63,431.72
3011,15764.0,259,718.08
3012,15765.0,25,67.39
3013,15766.0,28,102.84
3014,15767.0,9,50.95
3015,15769.0,243,468.90999999999997
3016,15770.0,18,108.5
3017,15771.0,28,93.39
3018,15772.0,16,72.32
3019,15773.0,47,90.71000000000001
3020,15774.0,114,554.51
3021,15775.0,9,17.87
3022,15776.0,18,75.31
3023,15777.0,41,188.71
3024,15778.0,17,78.65
3025,15779.0,8,66.84
3026,15780.0,29,120.57000000000001
3027,15781.0,21,85.3
3028,15782.0,63,324.85
3029,15783.0,14,48.11
3030,15784.0,43,171.73999999999998
3031,15785.0,244,672.25
3032,15787.0,206,445.93
3033,15788.0,15,70.36
3034,15789.0,140,256.01
3035,15790.0,35,119.85
3036,15791.0,180,487.24
3037,15792.0,57,138.91
3038,15793.0,31,93.69
3039,15794.0,15,50.65
3040,15795.0,131,364.58
3041,15797.0,12,40.06
3042,15798.0,83,201.48000000000002
3043,15799.0,155,349.75
3044,15800.0,244,633.1800000000001
3045,15801.0,69,210.6
3046,15803.0,51,145.17
3047,15806.0,31,62.13
3048,15807.0,89,239.07
3049,15809.0,67,832.27
3050,15810.0,193,501.09
3051,15811.0,316,1046.56
3052,15812.0,126,419.84000000000003
3053,15813.0,40,151.0
3054,15814.0,100,328.18
3055,15815.0,49,105.86
3056,15816.0,12,57.6
3057,15817.0,152,455.16
3058,15818.0,11,20.17
3059,15819.0,264,503.64
3060,15820.0,17,38.24
3061,15821.0,62,229.18
3062,15822.0,72,223.4
3063,15823.0,175,656.45
3064,15824.0,26,67.33
3065,15825.0,20,176.79
3066,15826.0,121,356.01
3067,15828.0,74,336.24
3068,15829.0,51,53.69
3069,15830.0,41,122.84
3070,15831.0,69,186.38
3071,15832.0,54,124.75
3072,15833.0,5,19.35
3073,15835.0,50,153.65
3074,15836.0,12,112.34
3075,15837.0,52,193.1
3076,15838.0,214,410.09
3077,15839.0,65,148.81
3078,15840.0,28,57.9
3079,15841.0,96,178.26
3080,15842.0,28,97.03
3081,15843.0,8,57.15
3082,15844.0,11,19.73
3083,15845.0,185,635.11
3084,15846.0,29,52.69
3085,15847.0,48,172.34
3086,15848.0,35,114.74
3087,15851.0,8,15.940000000000001
3088,15852.0,33,157.61
3089,15853.0,30,44.08
3090,15854.0,258,864.4
3091,15855.0,95,181.74
3092,15857.0,24,30.97
3093,15859.0,22,108.64
3094,15863.0,79,244.4
3095,15864.0,27,71.55
3096,15865.0,127,536.11
3097,15866.0,45,174.25
3098,15868.0,4,10.07
3099,15869.0,35,79.12
3100,15870.0,147,418.97
3101,15871.0,5,33.099999999999994
3102,15872.0,215,473.83
3103,15873.0,9,2.73
3104,15875.0,25,43.87
3105,15876.0,11,40.72
3106,15877.0,131,242.3
3107,15878.0,51,111.83
3108,15879.0,183,615.33
3109,15880.0,212,458.24
3110,15881.0,32,103.44
3111,15882.0,78,152.7
3112,15883.0,49,144.78
3113,15884.0,16,37.26
3114,15885.0,122,540.77
3115,15886.0,62,207.14
3116,15887.0,37,100.07000000000001
3117,15888.0,41,151.0
3118,15890.0,10,125.53
3119,15891.0,62,164.41
3120,15892.0,38,104.98
3121,15893.0,1,1.06
3122,15894.0,79,158.36
3123,15895.0,11,21.83
3124,15897.0,24,50.21
3125,15899.0,8,33.0
3126,15900.0,131,274.17
3127,15901.0,173,375.6
3128,15902.0,18,38.69
3129,15903.0,119,308.03
3130,15904.0,30,88.6
3131,15905.0,22,60.89
3132,15906.0,207,927.16
3133,15907.0,249,644.97
3134,15908.0,41,139.39
3135,15909.0,7,13.02
3136,15911.0,261,1026.54
3137,15912.0,95,261.47
3138,15913.0,1,2.1
3139,15914.0,13,45.12
3140,15915.0,146,255.92
3141,15917.0,155,394.27
3142,15918.0,61,173.52
3143,15919.0,192,495.38
3144,15920.0,108,327.46999999999997
3145,15921.0,83,347.78
3146,15922.0,24,102.9
3147,15923.0,42,118.22
3148,15924.0,15,53.46
3149,15925.0,12,34.75
3150,15926.0,7,7.26
3151,15927.0,17,56.42
3152,15928.0,11,24.6
3153,15929.0,1,4.95
3154,15930.0,21,84.48
3155,15931.0,14,67.4
3156,15932.0,119,184.75
3157,15933.0,74,158.04
3158,15934.0,29,51.35
3159,15935.0,34,373.70000000000005
3160,15936.0,19,55.76
3161,15937.0,7,16.6
3162,15938.0,39,86.98
3163,15939.0,162,303.11
3164,15940.0,3,20.9
3165,15941.0,10,62.3
3166,15942.0,14,37.21
3167,15943.0,12,20.79
3168,15944.0,38,144.95
3169,15945.0,30,110.72000000000001
3170,15946.0,26,66.0
3171,15947.0,29,116.64
3172,15948.0,95,241.09
3173,15949.0,19,34.67
3174,15951.0,61,257.93
3175,15952.0,91,298.08
3176,15953.0,192,637.35
3177,15954.0,20,34.0
3178,15956.0,18,36.9
3179,15957.0,151,365.0
3180,15958.0,74,239.57999999999998
3181,15959.0,78,295.81
3182,15960.0,27,109.25
3183,15961.0,42,157.18
3184,15962.0,58,93.52
3185,15963.0,28,67.48
3186,15964.0,21,73.76
3187,15966.0,32,70.66
3188,15968.0,85,217.44
3189,15969.0,36,265.48
3190,15970.0,24,69.59
3191,15971.0,45,117.25
3192,15972.0,145,747.8
3193,15973.0,17,96.07
3194,15974.0,177,498.34
3195,15975.0,24,51.440000000000005
3196,15977.0,65,194.96
3197,15978.0,131,297.55
3198,15979.0,22,28.25
3199,15980.0,119,239.58
3200,15981.0,295,792.23
3201,15982.0,45,154.49
3202,15983.0,316,665.83
3203,15985.0,105,188.62
3204,15986.0,25,36.06
3205,15987.0,196,416.14
3206,15988.0,129,388.58
3207,15989.0,88,274.03
3208,15990.0,180,508.36
3209,15991.0,6,41.0
3210,15992.0,54,136.9
3211,15994.0,116,400.51
3212,15995.0,111,306.12
3213,15996.0,213,781.45
3214,15997.0,1,1.95
3215,15999.0,1,0.85
3216,16000.0,9,30.11
3217,16001.0,39,100.21
3218,16002.0,42,118.58
3219,16003.0,203,916.37
3220,16004.0,90,276.31
3221,16006.0,82,192.38
3222,16008.0,254,636.03
3223,16009.0,90,298.25
3224,16010.0,300,615.28
3225,16012.0,241,608.28
3226,16013.0,251,804.37
3227,16014.0,294,769.74
3228,16015.0,184,236.72
3229,16017.0,131,408.41
3230,16018.0,56,139.93
3231,16020.0,46,112.45
3232,16021.0,145,352.84
3233,16022.0,76,251.48
3234,16023.0,101,316.06
3235,16024.0,86,113.78
3236,16025.0,28,55.339999999999996
3237,16026.0,32,41.14
3238,16027.0,38,384.84
3239,16028.0,5,26.5
3240,16030.0,29,67.1
3241,16031.0,100,278.97
3242,16032.0,212,449.18
3243,16034.0,58,136.08
3244,16035.0,21,163.23
3245,16036.0,140,458.65
3246,16037.0,73,234.51
3247,16038.0,28,96.64
3248,16039.0,33,62.3
3249,16040.0,128,509.09
3250,16041.0,6,32.339999999999996
3251,16042.0,141,448.0
3252,16043.0,73,302.27
3253,16044.0,19,57.44
3254,16045.0,159,419.88
3255,16046.0,22,55.51
3256,16047.0,1,107.14
3257,16048.0,46,111.69
3258,16050.0,21,49.45
3259,16051.0,12,31.64
3260,16052.0,34,84.61
3261,16053.0,197,675.34
3262,16054.0,127,845.27
3263,16055.0,8,71.9
3264,16056.0,68,256.08
3265,16057.0,265,1038.59
3266,16058.0,2,6.7
3267,16060.0,24,108.05
3268,16061.0,5,67.05
3269,16062.0,185,498.78
3270,16063.0,23,51.58
3271,16064.0,18,47.65
3272,16066.0,102,316.24
3273,16067.0,82,325.95
3274,16068.0,39,97.64
3275,16069.0,25,129.55
3276,16070.0,33,69.45
3277,16071.0,73,179.11
3278,16073.0,2,5.1
3279,16074.0,26,198.15
3280,16075.0,42,202.79
3281,16076.0,131,329.49
3282,16077.0,9,21.65
3283,16078.0,39,83.19
3284,16079.0,21,62.4
3285,16080.0,33,92.56
3286,16082.0,16,66.3
3287,16083.0,71,130.22
3288,16084.0,38,100.54
3289,16086.0,138,430.31
3290,16087.0,10,24.1
3291,16088.0,6,26.159999999999997
3292,16089.0,50,160.29
3293,16090.0,20,94.33
3294,16091.0,18,51.15
3295,16092.0,94,201.82
3296,16093.0,1,0.85
3297,16094.0,211,913.39
3298,16095.0,30,72.2
3299,16096.0,66,466.99
3300,16097.0,10,53.599999999999994
3301,16098.0,163,600.26
3302,16099.0,70,132.66
3303,16100.0,37,62.46
3304,16101.0,200,571.46
3305,16102.0,57,148.13
3306,16103.0,207,754.75
3307,16104.0,242,895.72
3308,16105.0,110,194.01
3309,16106.0,6,9.08
3310,16107.0,31,135.31
3311,16108.0,143,397.37
3312,16109.0,32,45.199999999999996
3313,16111.0,75,229.11
3314,16112.0,16,8.92
3315,16113.0,30,79.53
3316,16114.0,8,26.75
3317,16116.0,35,158.44
3318,16117.0,90,223.46
3319,16118.0,47,136.35999999999999
3320,16119.0,54,160.07
3321,16120.0,97,154.63
3322,16122.0,64,111.63
3323,16123.0,16,49.72
3324,16124.0,88,432.71999999999997
3325,16127.0,75,222.47
3326,16128.0,187,434.61
3327,16129.0,96,332.57
3328,16130.0,55,325.42
3329,16131.0,225,702.61
3330,16132.0,17,76.95
3331,16134.0,120,275.02
3332,16135.0,39,135.70000000000002
3333,16136.0,48,113.49000000000001
3334,16137.0,28,75.5
3335,16138.0,39,164.2
3336,16139.0,57,158.23
3337,16140.0,73,154.45
3338,16141.0,50,259.74
3339,16142.0,37,106.44
3340,16143.0,244,903.96
3341,16144.0,1,10.95
3342,16146.0,41,89.44
3343,16147.0,140,426.73
3344,16148.0,12,34.61
3345,16149.0,30,31.33
3346,16150.0,273,877.44
3347,16152.0,29,173.31
3348,16153.0,229,615.89
3349,16154.0,1,10.5
3350,16155.0,50,168.25
3351,16156.0,280,771.87
3352,16157.0,19,66.17
3353,16158.0,36,255.47
3354,16159.0,53,174.36
3355,16160.0,22,38.589999999999996
3356,16162.0,2,18.7
3357,16163.0,85,454.05
3358,16164.0,35,102.69
3359,16165.0,1,39.95
3360,16166.0,26,103.94
3361,16167.0,71,317.43
3362,16169.0,85,175.94
3363,16171.0,3,10.25
3364,16172.0,113,221.71
3365,16173.0,87,347.66
3366,16174.0,65,159.07999999999998
3367,16175.0,98,328.82
3368,16176.0,81,283.57
3369,16177.0,128,528.91
3370,16178.0,25,77.48
3371,16179.0,11,41.06
3372,16181.0,11,26.53
3373,16182.0,51,94.32
3374,16183.0,41,159.53
3375,16184.0,46,183.61
3376,16185.0,40,128.04
3377,16187.0,297,644.91
3378,16188.0,75,185.36
3379,16189.0,11,43.379999999999995
3380,16190.0,119,519.75
3381,16191.0,256,688.58
3382,16192.0,11,22.92
3383,16193.0,38,102.34
3384,16194.0,8,43.1
3385,16195.0,16,53.300000000000004
3386,16196.0,4,14.85
3387,16197.0,93,300.92
3388,16198.0,33,125.351
3389,16199.0,10,33.4
3390,16201.0,128,282.1
3391,16202.0,126,506.69
3392,16203.0,78,214.48
3393,16204.0,111,245.2
3394,16205.0,200,453.53000000000003
3395,16206.0,245,747.57
3396,16207.0,19,80.88
3397,16208.0,253,861.01
3398,16209.0,67,199.52
3399,16211.0,37,125.57
3400,16212.0,80,319.32
3401,16213.0,6,22.9
3402,16214.0,98,380.3
3403,16215.0,14,60.0
3404,16216.0,37,332.69
3405,16217.0,19,81.01
3406,16218.0,186,314.98
3407,16219.0,1,0.85
3408,16220.0,1,3.39
3409,16221.0,264,761.42
3410,16222.0,160,554.47
3411,16223.0,126,341.6
3412,16224.0,116,283.04
3413,16225.0,307,876.3100000000001
3414,16226.0,31,55.49
3415,16227.0,41,121.43
3416,16228.0,56,165.38
3417,16229.0,180,494.15
3418,16230.0,35,68.27
3419,16231.0,101,226.35
3420,16232.0,108,233.34
3421,16233.0,81,389.99
3422,16234.0,16,48.42
3423,16235.0,122,645.23
3424,16236.0,20,57.550000000000004
3425,16237.0,7,28.9
3426,16238.0,6,4.85
3427,16239.0,37,90.7
3428,16240.0,142,576.89
3429,16243.0,51,297.91
3430,16244.0,154,399.51
3431,16245.0,93,310.35
3432,16246.0,89,257.5
3433,16247.0,16,43.379999999999995
3434,16248.0,7,14.22
3435,16249.0,69,240.34
3436,16250.0,49,175.24
3437,16251.0,20,60.62
3438,16252.0,63,201.3
3439,16253.0,304,607.81
3440,16254.0,75,236.41
3441,16256.0,30,121.83
3442,16257.0,2,46.95
3443,16259.0,93,255.45000000000002
3444,16260.0,18,96.6
3445,16261.0,168,514.83
3446,16262.0,50,162.24
3447,16263.0,24,60.86
3448,16264.0,66,165.49
3449,16266.0,109,467.94
3450,16267.0,7,8.72
3451,16268.0,45,191.66
3452,16269.0,54,124.02
3453,16270.0,54,174.03
3454,16271.0,306,593.87
3455,16272.0,25,43.43
3456,16273.0,16,123.94
3457,16274.0,134,573.2
3458,16275.0,111,412.76
3459,16276.0,26,68.82000000000001
3460,16277.0,23,149.99
3461,16278.0,60,455.89
3462,16280.0,16,60.9
3463,16281.0,40,100.53
3464,16282.0,33,114.95
3465,16284.0,139,292.93
3466,16285.0,31,92.6
3467,16286.0,19,78.75
3468,16287.0,42,90.04
3469,16288.0,7,61.05
3470,16289.0,22,41.69
3471,16290.0,131,686.94
3472,16291.0,1,117.72
3473,16292.0,67,325.57
3474,16293.0,246,988.27
3475,16294.0,8,21.75
3476,16295.0,79,297.58
3477,16296.0,83,279.17
3478,16297.0,23,62.78
3479,16298.0,49,228.37
3480,16299.0,13,38.45
3481,16300.0,249,632.14
3482,16301.0,6,19.94
3483,16302.0,12,20.23
3484,16303.0,293,902.34
3485,16304.0,25,69.01
3486,16305.0,22,37.03
3487,16306.0,72,153.21
3488,16307.0,75,137.5
3489,16308.0,7,2.24
3490,16309.0,44,121.46
3491,16310.0,28,87.58
3492,16311.0,37,91.52
3493,16312.0,10,56.2
3494,16313.0,16,49.57
3495,16314.0,62,224.55
3496,16315.0,23,112.39
3497,16317.0,118,445.32
3498,16318.0,19,47.0
3499,16319.0,3,16.85
3500,16321.0,36,99.9
3501,16322.0,37,90.2
3502,16323.0,4,9.34
3503,16324.0,118,251.41
3504,16325.0,145,381.87
3505,16328.0,16,46.07
3506,16329.0,115,260.79
3507,16330.0,120,307.11
3508,16331.0,34,167.2
3509,16332.0,201,571.39
3510,16333.0,45,47.980000000000004
3511,16334.0,58,159.98
3512,16336.0,68,250.16
3513,16337.0,10,30.4
3514,16338.0,11,41.08
3515,16339.0,20,105.15
3516,16341.0,169,284.52
3517,16342.0,15,84.05
3518,16343.0,86,254.13
3519,16344.0,46,92.42
3520,16345.0,111,354.71
3521,16346.0,15,21.93
3522,16348.0,266,718.65
3523,16349.0,9,53.5
3524,16350.0,130,500.74
3525,16351.0,198,400.54
3526,16352.0,28,54.93
3527,16353.0,177,456.51
3528,16354.0,142,387.61
3529,16355.0,50,156.57
3530,16356.0,60,129.39000000000001
3531,16357.0,47,180.63
3532,16358.0,155,294.91
3533,16359.0,130,991.32
3534,16361.0,106,327.3
3535,16362.0,104,302.35
3536,16363.0,5,14.780000000000001
3537,16364.0,53,183.04
3538,16365.0,131,612.98
3539,16366.0,78,246.67
3540,16367.0,229,461.15
3541,16368.0,98,255.49
3542,16369.0,170,464.34
3543,16370.0,228,657.72
3544,16371.0,11,40.55
3545,16373.0,29,83.65
3546,16375.0,13,22.25
3547,16376.0,128,325.83
3548,16377.0,10,5.3
3549,16378.0,23,41.45
3550,16379.0,109,226.95000000000002
3551,16380.0,32,57.6
3552,16381.0,65,196.1
3553,16382.0,44,186.01
3554,16384.0,81,209.57
3555,16385.0,137,308.3
3556,16386.0,147,294.95
3557,16387.0,96,321.07
3558,16388.0,13,37.3
3559,16389.0,35,96.12
3560,16390.0,21,119.55
3561,16392.0,149,317.42
3562,16394.0,100,112.33
3563,16396.0,12,20.4
3564,16397.0,11,53.94
3565,16398.0,86,508.36
3566,16399.0,113,311.69
3567,16400.0,281,690.43
3568,16402.0,117,309.85
3569,16403.0,15,24.05
3570,16404.0,24,131.55
3571,16405.0,5,11.65
3572,16406.0,162,411.48
3573,16407.0,232,724.72
3574,16408.0,45,66.45
3575,16410.0,5,3.98
3576,16411.0,207,429.55
3577,16412.0,136,336.43
3578,16413.0,69,191.65
3579,16414.0,64,222.9
3580,16415.0,162,328.78
3581,16416.0,189,503.3
3582,16417.0,1,5.95
3583,16418.0,169,616.32
3584,16419.0,93,366.93
3585,16420.0,2,2.07
3586,16421.0,38,254.29
3587,16423.0,18,34.480000000000004
3588,16424.0,14,55.24
3589,16425.0,21,87.61
3590,16427.0,9,13.4
3591,16428.0,137,305.57
3592,16429.0,2,39.900000000000006
3593,16430.0,28,146.07
3594,16431.0,83,152.19
3595,16432.0,8,25.34
3596,16433.0,34,70.31
3597,16434.0,188,692.88
3598,16435.0,126,525.36
3599,16436.0,43,99.18
3600,16437.0,21,43.55
3601,16438.0,132,289.61
3602,16439.0,9,42.05
3603,16440.0,307,699.17
3604,16441.0,87,286.56
3605,16442.0,250,586.89
3606,16443.0,1,1.69
3607,16445.0,192,429.2
3608,16446.0,5,11.56
3609,16447.0,73,360.07
3610,16448.0,52,120.5
3611,16449.0,43,145.47
3612,16450.0,44,155.26
3613,16451.0,66,169.34
3614,16452.0,18,33.49
3615,16453.0,15,47.01
3616,16454.0,8,39.050000000000004
3617,16455.0,228,555.72
3618,16457.0,9,24.03
3619,16459.0,5,12.84
3620,16460.0,135,226.15
3621,16461.0,269,696.52
3622,16462.0,4,34.0
3623,16463.0,85,170.89000000000001
3624,16464.0,236,592.07
3625,16465.0,49,125.4
3626,16467.0,25,30.91
3627,16468.0,45,115.65
3628,16469.0,205,614.74
3629,16471.0,64,167.54
3630,16472.0,39,273.91
3631,16473.0,29,65.7
3632,16475.0,28,143.1
3633,16476.0,26,95.05
3634,16477.0,260,599.55
3635,16478.0,17,50.03
3636,16479.0,35,111.2
3637,16480.0,53,176.52
3638,16481.0,20,52.25
3639,16482.0,18,24.51
3640,16483.0,19,83.8
3641,16484.0,26,86.33
3642,16485.0,155,512.26
3643,16486.0,7,47.89
3644,16487.0,35,70.3
3645,16488.0,31,132.09
3646,16489.0,6,44.8
3647,16490.0,16,42.34
3648,16491.0,88,208.33
3649,16492.0,23,58.76
3650,16493.0,117,239.48
3651,16494.0,50,74.96
3652,16495.0,97,312.15999999999997
3653,16496.0,140,371.94
3654,16498.0,16,40.47
3655,16499.0,151,519.97
3656,16500.0,35,252.42
3657,16501.0,207,551.47
3658,16502.0,43,174.0
3659,16503.0,216,883.92
3660,16504.0,86,106.11
3661,16505.0,4,5.4
3662,16506.0,3,6.55
3663,16507.0,43,84.53999999999999
3664,16508.0,45,161.57
3665,16509.0,13,99.1
3666,16510.0,131,510.31
3667,16511.0,320,999.15
3668,16512.0,1,16.95
3669,16513.0,35,90.67
3670,16514.0,1,134.86
3671,16515.0,240,610.28
3672,16516.0,6,12.7
3673,16517.0,17,49.050000000000004
3674,16518.0,71,228.88
3675,16519.0,42,203.25
3676,16521.0,239,606.44
3677,16522.0,18,85.58
3678,16524.0,54,182.55
3679,16526.0,35,197.29
3680,16527.0,77,250.41
3681,16528.0,17,54.8
3682,16529.0,129,454.37
3683,16530.0,3,17.65
3684,16531.0,140,388.21
3685,16532.0,6,21.5
3686,16533.0,181,472.54
3687,16534.0,36,184.84
3688,16535.0,76,192.42
3689,16536.0,56,210.16
3690,16537.0,4,2.05
3691,16538.0,43,83.3
3692,16539.0,152,823.15
3693,16540.0,37,97.95
3694,16541.0,39,144.35
3695,16542.0,14,36.04
3696,16543.0,20,27.33
3697,16544.0,14,38.74
3698,16545.0,8,21.46
3699,16546.0,107,212.38
3700,16547.0,27,58.32
3701,16548.0,6,30.15
3702,16551.0,88,287.34999999999997
3703,16552.0,22,93.06
3704,16553.0,298,621.61
3705,16554.0,214,793.9
3706,16555.0,115,246.5
3707,16557.0,11,75.0
3708,16559.0,18,68.15
3709,16560.0,201,833.92
3710,16561.0,31,88.61
3711,16562.0,34,40.519999999999996
3712,16563.0,91,232.35
3713,16564.0,5,16.45
3714,16565.0,13,57.45
3715,16566.0,19,49.17
3716,16567.0,35,75.79
3717,16568.0,5,61.45
3718,16569.0,35,72.92
3719,16571.0,284,584.39
3720,16572.0,58,220.38
3721,16573.0,46,170.29
3722,16574.0,86,155.12
3723,16575.0,1,10.49
3724,16576.0,36,114.79
3725,16577.0,23,97.60000000000001
3726,16578.0,9,13.05
3727,16579.0,16,75.8
3728,16580.0,2,5.0
3729,16581.0,11,16.57
3730,16582.0,6,9.73
3731,16583.0,32,78.8
3732,16584.0,92,238.0
3733,16585.0,18,55.480000000000004
3734,16586.0,28,138.24
3735,16587.0,13,87.2
3736,16588.0,71,218.27
3737,16589.0,44,75.42
3738,16590.0,33,135.15
3739,16591.0,10,44.43
3740,16593.0,80,366.32
3741,16594.0,53,159.95
3742,16596.0,30,114.79
3743,16597.0,7,11.35
3744,16598.0,11,27.05
3745,16599.0,12,32.75
3746,16600.0,151,273.31
3747,16601.0,72,220.65
3748,16602.0,47,141.08
3749,16603.0,34,73.32000000000001
3750,16604.0,15,40.95
3751,16605.0,1,0.42
3752,16606.0,22,97.63
3753,16608.0,122,415.37
3754,16609.0,280,999.88
3755,16610.0,6,7.78
3756,16611.0,111,449.88
3757,16612.0,168,558.54
3758,16613.0,30,86.91
3759,16614.0,49,279.02
3760,16615.0,20,69.61
3761,16616.0,33,93.71000000000001
3762,16617.0,5,19.55
3763,16618.0,97,365.05
3764,16619.0,118,422.36
3765,16620.0,94,214.23
3766,16621.0,29,133.14
3767,16622.0,14,81.4
3768,16623.0,52,181.0
3769,16624.0,48,147.54
3770,16625.0,100,232.25
3771,16626.0,184,749.16
3772,16627.0,20,101.35
3773,16628.0,127,322.07
3774,16629.0,64,156.99
3775,16630.0,5,7.65
3776,16631.0,81,338.84
3777,16632.0,27,43.55
3778,16633.0,153,713.18
3779,16634.0,115,499.36
3780,16635.0,25,55.120000000000005
3781,16636.0,73,191.32
3782,16637.0,72,195.21
3783,16638.0,141,495.69
3784,16639.0,83,312.79
3785,16640.0,13,18.35
3786,16641.0,36,73.21000000000001
3787,16642.0,57,171.42000000000002
3788,16643.0,58,171.78
3789,16644.0,62,95.35
3790,16645.0,14,33.34
3791,16646.0,30,50.61
3792,16647.0,33,110.46
3793,16648.0,39,72.82
3794,16649.0,20,136.19
3795,16650.0,98,225.52
3796,16651.0,6,17.6
3797,16653.0,76,260.36
3798,16654.0,85,353.13
3799,16656.0,157,338.31
3800,16657.0,208,327.64
3801,16658.0,82,308.22
3802,16659.0,2,1.24
3803,16660.0,25,69.92
3804,16661.0,79,257.97
3805,16662.0,29,140.3
3806,16663.0,1,1.65
3807,16664.0,8,42.0
3808,16665.0,9,48.5
3809,16666.0,50,65.84
3810,16667.0,53,189.82
3811,16668.0,53,110.78
3812,16671.0,6,16.82
3813,16672.0,117,431.08
3814,16673.0,20,56.29
3815,16674.0,98,197.42000000000002
3816,16675.0,23,63.97
3817,16676.0,136,712.03
3818,16677.0,49,184.52
3819,16678.0,170,325.96999999999997
3820,16679.0,21,114.14
3821,16680.0,29,87.2
3822,16681.0,49,95.91
3823,16682.0,30,53.089999999999996
3824,16683.0,19,63.21
3825,16685.0,62,139.8
3826,16687.0,8,16.02
3827,16688.0,62,172.05
3828,16689.0,16,53.88
3829,16690.0,20,78.64
3830,16691.0,11,71.36
3831,16692.0,5,168.04999999999998
3832,16693.0,174,526.47
3833,16694.0,3,50.00000000000001
3834,16695.0,36,78.15
3835,16696.0,10,39.300000000000004
3836,16697.0,21,97.45
3837,16698.0,5,11.85
3838,16699.0,63,155.65
3839,16701.0,289,615.89
3840,16702.0,92,345.01
3841,16703.0,1,15.0
3842,16704.0,58,159.63
3843,16706.0,123,345.04
3844,16707.0,66,164.53
3845,16708.0,27,90.84
3846,16711.0,35,135.78
3847,16714.0,120,533.97
3848,16715.0,28,19.8
3849,16716.0,9,31.450000000000003
3850,16718.0,223,542.16
3851,16720.0,161,448.79
3852,16721.0,37,87.44
3853,16723.0,130,539.14
3854,16724.0,17,40.65
3855,16726.0,270,638.94
3856,16727.0,213,346.14
3857,16728.0,269,619.95
3858,16730.0,84,115.73
3859,16731.0,43,77.33
3860,16733.0,12,34.54
3861,16734.0,53,187.39
3862,16735.0,328,774.07
3863,16736.0,147,640.18
3864,16737.0,2,2.9
3865,16738.0,1,1.25
3866,16739.0,42,133.29
3867,16740.0,33,89.36
3868,16741.0,11,35.68
3869,16742.0,112,689.4
3870,16744.0,242,604.66
3871,16747.0,45,122.93
3872,16748.0,166,293.45
3873,16749.0,77,219.89000000000001
3874,16750.0,95,362.34
3875,16751.0,25,35.0
3876,16752.0,18,244.70000000000002
3877,16753.0,34,72.16
3878,16754.0,167,269.87
3879,16756.0,82,272.93
3880,16757.0,15,26.45
3881,16758.0,22,88.91
3882,16759.0,43,140.45
3883,16760.0,17,27.45
3884,16761.0,13,15.56
3885,16762.0,89,290.46
3886,16763.0,45,189.25
3887,16765.0,52,141.2
3888,16766.0,34,96.4
3889,16767.0,325,483.26
3890,16768.0,175,655.31
3891,16769.0,100,509.19
3892,16772.0,81,496.59999999999997
3893,16773.0,65,235.59
3894,16774.0,136,428.98
3895,16776.0,137,238.44
3896,16777.0,148,579.55
3897,16778.0,16,37.84
3898,16780.0,99,284.01
3899,16781.0,60,344.7
3900,16783.0,25,83.45
3901,16784.0,160,335.01
3902,16785.0,35,114.83
3903,16786.0,1,0.72
3904,16787.0,114,397.07
3905,16789.0,5,14.45
3906,16790.0,95,228.29
3907,16792.0,102,270.0
3908,16793.0,16,38.83
3909,16796.0,18,31.419999999999998
3910,16798.0,175,730.01
3911,16799.0,107,362.9
3912,16800.0,164,605.71
3913,16801.0,121,733.67
3914,16802.0,53,95.49
3915,16803.0,24,50.480000000000004
3916,16804.0,60,192.85
3917,16805.0,251,532.95
3918,16806.0,103,294.48
3919,16807.0,144,368.37
3920,16808.0,23,53.64
3921,16809.0,260,461.43
3922,16810.0,38,173.08
3923,16811.0,28,66.32
3924,16812.0,116,376.47
3925,16815.0,74,189.1
3926,16816.0,28,63.08
3927,16817.0,166,539.72
3928,16818.0,191,506.46
3929,16819.0,17,47.34
3930,16820.0,26,97.21
3931,16821.0,7,71.65
3932,16822.0,13,46.68
3933,16823.0,176,506.1
3934,16824.0,39,120.06
3935,16825.0,64,198.17
3936,16826.0,22,87.67
3937,16827.0,12,75.48
3938,16828.0,8,30.0
3939,16829.0,27,106.31
3940,16830.0,78,228.18
3941,16831.0,6,16.7
3942,16832.0,21,115.49
3943,16833.0,92,624.18
3944,16834.0,48,70.37
3945,16835.0,92,377.68
3946,16836.0,42,103.17
3947,16837.0,166,696.76
3948,16838.0,61,425.88
3949,16840.0,10,35.69
3950,16841.0,221,388.02
3951,16842.0,64,202.9
3952,16844.0,32,103.45
3953,16845.0,20,68.86
3954,16846.0,47,127.59
3955,16847.0,37,180.54
3956,16848.0,85,211.64000000000001
3957,16849.0,8,40.839999999999996
3958,16850.0,19,40.300000000000004
3959,16851.0,20,39.269999999999996
3960,16852.0,9,74.84
3961,16853.0,2,13.5
3962,16854.0,75,188.64000000000001
3963,16855.0,19,71.05
3964,16856.0,19,54.33
